CustomerID,EducationCode,MaritalStatusCode,Year_Birth,Dt_Customer,Income,Kidhome,Teenhome,Recency,ComplainFlag,AcceptedCmp1,AcceptedCmp2
3850,Basic,Together,1963,07-12-2012,14918.0,0,1,52,0,0,0
6168,Graduation,Divorced,1963,15-07-2013,45146.0,1,1,28,0,0,0
607,2n Cycle,Divorced,1955,13-02-2013,41769.0,0,1,31,0,0,0
10469,Graduation,Together,1981,05-02-2014,88325.0,0,0,42,0,0,0
6983,Master,Divorced,1950,01-05-2014,38054.0,1,1,24,0,0,0
3661,2n Cycle,Single,1995,12-10-2012,80617.0,0,0,42,0,0,0
9303,Graduation,Married,1976,30-07-2013,5305.0,0,1,12,0,0,0
692,Graduation,Together,1954,20-12-2012,36807.0,1,1,88,0,0,0
736,Graduation,Together,1983,21-03-2013,28427.0,1,0,67,0,0,0
9589,PhD,Widow,1948,05-04-2014,82032.0,0,0,54,0,0,0
4838,Graduation,Together,1978,19-06-2013,22775.0,1,0,40,0,0,0
9246,Master,Together,1985,14-10-2012,40101.0,1,0,73,0,0,0
6261,Graduation,Married,1979,26-11-2013,58025.0,0,1,81,0,0,0
7366,Master,Single,1982,04-07-2013,75777.0,0,0,12,0,0,0
10659,2n Cycle,Together,1979,07-05-2013,7500.0,1,0,7,0,0,0
1448,Master,Married,1963,25-06-2014,33562.0,1,2,33,0,0,0
4286,PhD,Single,1970,09-01-2014,57642.0,0,1,24,0,0,0
4749,Graduation,Together,1968,26-09-2012,58554.0,1,1,55,0,0,0
4478,Graduation,Married,1979,24-03-2013,63777.0,1,1,87,0,0,0
4201,Graduation,Single,1962,03-03-2013,57967.0,0,1,39,0,0,0
8720,2n Cycle,Together,1978,12-08-2012,,0,0,53,0,0,0
10084,Graduation,Married,1972,18-05-2014,24434.0,2,0,9,0,0,0
7004,Graduation,Single,1984,16-03-2013,11012.0,1,0,82,0,0,0
9817,Master,Single,1970,21-08-2012,44802.0,0,0,71,0,0,0
8080,Graduation,Single,1986,17-08-2012,26816.0,0,0,50,0,0,0
9432,Graduation,Together,1977,02-06-2013,666666.0,1,0,23,0,0,0
8372,Graduation,Married,1974,01-07-2013,34421.0,1,0,81,0,0,0
10870,Graduation,Married,1967,13-06-2013,61223.0,0,1,46,0,0,0
4001,PhD,Together,1946,10-06-2014,64014.0,2,1,56,0,1,0
7270,Graduation,Divorced,1981,25-01-2014,56981.0,0,0,91,0,0,0
8235,Master,Together,1956,24-01-2014,69245.0,0,1,8,0,0,0
9405,PhD,Married,1954,15-10-2012,52869.0,1,1,40,0,0,0
